lat [deg],lon [deg],start time [s],duration [s],severity,meas_types_needed
-2.40129,-70.67401,71693.6170212766,5514.893617021269,1,|[0, 1, 2]|
-2.75292,-70.05602,77208.51063829787,1838.297872340423,1,|[0, 1, 2]|
-3.08193,-63.1376,1838.2978723404256,5514.893617021276,1,|[0, 1, 2]|
-3.56433,-62.09639,1838.2978723404256,3676.5957446808507,1,|[0, 1, 2]|
-3.56433,-62.09639,18382.978723404256,3676.5957446808497,1,|[0, 1, 2]|
-3.36712,-57.63779,73531.91489361702,11029.787234042553,1,|[0, 1, 2]|
-0.33765,-51.07432,73531.91489361702,3676.595744680846,1,|[0, 1, 2]|
-1.78364,-51.67773,80885.10638297873,1838.297872340423,1,|[0, 1, 2]|
-1.07316,-50.55311,75370.21276595745,1838.297872340423,1,|[0, 1, 2]|
-1.64862,-50.01564,62502.12765957447,1838.297872340423,1,|[0, 1, 2]|
-2.41069,-44.30239,36765.95744680851,3676.5957446808534,1,|[0, 1, 2]|
-3.22391,17.37241,0.0,9191.489361702128,1,|[0, 1, 2]|
-3.22418,17.37227,0.0,9191.489361702128,1,|[0, 1, 2]|
-1.40628,25.81033,14706.382978723404,5514.893617021278,1,|[0, 1, 2]|
-3.26651,114.56076,0.0,9191.489361702128,1,|[0, 1, 2]|
-3.26651,114.56076,33089.36170212766,1838.2978723404303,1,|[0, 1, 2]|
-0.80366,117.26136,25736.17021276596,12868.085106382976,1,|[0, 1, 2]|
-0.80366,117.26136,62502.12765957447,5514.893617021269,1,|[0, 1, 2]|
-2.66253,121.03728,34927.65957446809,12868.085106382976,1,|[0, 1, 2]|
-4.33742,-70.20298,0.0,3676.595744680851,1,|[0, 1, 2]|
-4.33742,-70.20298,14706.382978723404,9191.489361702128,1,|[0, 1, 2]|
-4.25107,-62.29272,14706.382978723404,7353.191489361701,1,|[0, 1, 2]|
-4.24808,-61.75671,9191.489361702128,1838.2978723404249,1,|[0, 1, 2]|
-4.24808,-61.75671,80885.10638297873,1838.297872340423,1,|[0, 1, 2]|
-7.34869,-58.13632,55148.936170212764,14706.382978723414,1,|[0, 1, 2]|
-7.34869,-58.13632,79046.8085106383,1838.2978723404376,1,|[0, 1, 2]|
-5.23617,-48.00007,58825.53191489362,5514.893617021276,1,|[0, 1, 2]|
-4.26121,-49.73777,0.0,7353.191489361702,1,|[0, 1, 2]|
-4.00007,-52.59732,14706.382978723404,5514.893617021278,1,|[0, 1, 2]|
-4.00007,-52.59732,23897.872340425532,5514.893617021276,1,|[0, 1, 2]|
-5.71086,-36.87975,12868.08510638298,27574.468085106386,1,|[0, 1, 2]|
-5.71086,-36.87975,42280.85106382979,3676.5957446808534,1,|[0, 1, 2]|
-5.71086,-36.87975,47795.744680851065,1838.297872340423,1,|[0, 1, 2]|
-4.89905,137.38299,38604.255319148935,11029.787234042553,1,|[0, 1, 2]|
-4.79471,136.78539,38604.255319148935,12868.085106382983,1,|[0, 1, 2]|
-4.79471,136.78539,68017.02127659574,12868.08510638299,1,|[0, 1, 2]|
-4.90925,137.37369,38604.255319148935,11029.787234042553,1,|[0, 1, 2]|
-4.89936,137.62601,38604.255319148935,7353.191489361707,1,|[0, 1, 2]|
-4.89936,137.62601,56987.234042553195,7353.1914893616995,1,|[0, 1, 2]|
-7.19776,141.49355,12868.08510638298,7353.191489361703,1,|[0, 1, 2]|
-7.4626,144.45302,40442.553191489365,1838.297872340423,1,|[0, 1, 2]|
-8.50456,-74.36617,60663.82978723404,20221.27659574469,1,|[0, 1, 2]|
-8.05323,-74.64487,73531.91489361702,3676.595744680846,1,|[0, 1, 2]|
-10.8217,-66.02665,53310.63829787234,9191.48936170213,1,|[0, 1, 2]|
-10.8217,-66.02665,69855.31914893618,1838.297872340423,1,|[0, 1, 2]|
-10.82156,-66.02638,53310.63829787234,9191.48936170213,1,|[0, 1, 2]|
-10.82156,-66.02638,69855.31914893618,1838.297872340423,1,|[0, 1, 2]|
-10.48488,-65.42956,66178.72340425532,12868.085106382976,1,|[0, 1, 2]|
-9.02172,-57.09162,12868.08510638298,1838.2978723404249,1,|[0, 1, 2]|
-9.02172,-57.09162,20221.276595744683,12868.085106382976,1,|[0, 1, 2]|
-9.02172,-57.09162,73531.91489361702,3676.595744680846,1,|[0, 1, 2]|
-9.02172,-57.09162,79046.8085106383,1838.2978723404376,1,|[0, 1, 2]|
-10.75978,-50.57679,69855.31914893618,3676.595744680846,1,|[0, 1, 2]|
-10.92833,-50.62776,69855.31914893618,3676.595744680846,1,|[0, 1, 2]|
-9.26731,-40.89424,55148.936170212764,1838.2978723404303,1,|[0, 1, 2]|
-14.62874,-67.53251,14706.382978723404,18382.978723404252,1,|[0, 1, 2]|
-12.19832,132.41014,42280.85106382979,1838.297872340423,1,|[0, 1, 2]|
-19.13205,-47.31388,56987.234042553195,9191.489361702123,1,|[0, 1, 2]|
-18.30969,36.00005,33089.36170212766,3676.5957446808534,1,|[0, 1, 2]|
-23.48183,-57.4447,9191.489361702128,3676.5957446808516,1,|[0, 1, 2]|
-21.90875,-48.8933,73531.91489361702,7353.191489361707,1,|[0, 1, 2]|
-22.59897,-50.8992,62502.12765957447,9191.48936170213,1,|[0, 1, 2]|
-20.74674,-45.90043,75370.21276595745,1838.297872340423,1,|[0, 1, 2]|
-42.60395,-71.66187,66178.72340425532,1838.297872340423,1,|[0, 1, 2]|
-41.05902,-71.4897,79046.8085106383,1838.2978723404376,1,|[0, 1, 2]|
2.33497,111.32307,16544.68085106383,12868.08510638298,1,|[0, 1, 2]|
2.3195,111.30607,16544.68085106383,12868.08510638298,1,|[0, 1, 2]|
2.3769,111.33495,16544.68085106383,12868.08510638298,1,|[0, 1, 2]|
1.61166,111.28315,27574.468085106382,5514.893617021276,1,|[0, 1, 2]|
2.17457,117.70127,0.0,11029.787234042553,1,|[0, 1, 2]|
2.17457,117.70127,16544.68085106383,3676.5957446808534,1,|[0, 1, 2]|
2.17457,117.70127,36765.95744680851,1838.297872340423,1,|[0, 1, 2]|
2.93285,117.69979,3676.595744680851,5514.893617021276,1,|[0, 1, 2]|
2.93285,117.69979,27574.468085106382,3676.5957446808534,1,|[0, 1, 2]|
7.47421,-73.9113,16544.68085106383,7353.191489361703,1,|[0, 1, 2]|
7.00555,-73.88065,29412.76595744681,3676.5957446808497,1,|[0, 1, 2]|
11.38429,106.32221,79046.8085106383,1838.2978723404376,1,|[0, 1, 2]|
19.99996,93.51703,1838.2978723404256,1838.2978723404256,1,|[0, 1, 2]|
22.12622,76.73598,12868.08510638298,1838.2978723404249,1,|[0, 1, 2]|
22.12622,76.73598,71693.6170212766,1838.297872340423,1,|[0, 1, 2]|
22.7983,80.20651,45957.44680851064,7353.1914893616995,1,|[0, 1, 2]|
22.7983,80.20651,75370.21276595745,7353.191489361707,1,|[0, 1, 2]|
22.45821,79.6895,38604.255319148935,5514.893617021276,1,|[0, 1, 2]|
22.45821,79.6895,69855.31914893618,5514.893617021269,1,|[0, 1, 2]|
22.45821,79.6895,79046.8085106383,3676.5957446808607,1,|[0, 1, 2]|
21.73248,87.98291,12868.08510638298,1838.2978723404249,1,|[0, 1, 2]|
22.40895,91.89616,66178.72340425532,1838.297872340423,1,|[0, 1, 2]|
22.40895,91.89616,77208.51063829787,3676.5957446808607,1,|[0, 1, 2]|
22.40895,91.89616,82723.40425531915,1838.297872340423,1,|[0, 1, 2]|
20.84073,92.76004,16544.68085106383,1838.2978723404267,1,|[0, 1, 2]|
25.01274,88.47622,45957.44680851064,18382.978723404252,1,|[0, 1, 2]|
26.20675,89.00612,14706.382978723404,1838.2978723404249,1,|[0, 1, 2]|
26.20675,89.00612,66178.72340425532,1838.297872340423,1,|[0, 1, 2]|
26.20675,89.00612,80885.10638297873,3676.595744680846,1,|[0, 1, 2]|
25.79411,89.42894,44119.14893617021,3676.5957446808534,1,|[0, 1, 2]|
25.79411,89.42894,60663.82978723404,23897.872340425536,1,|[0, 1, 2]|
26.33043,89.80083,12868.08510638298,1838.2978723404249,1,|[0, 1, 2]|
26.33043,89.80083,62502.12765957447,22059.574468085106,1,|[0, 1, 2]|
26.16421,89.08371,12868.08510638298,1838.2978723404249,1,|[0, 1, 2]|
26.16421,89.08371,44119.14893617021,1838.2978723404303,1,|[0, 1, 2]|
26.16421,89.08371,66178.72340425532,1838.297872340423,1,|[0, 1, 2]|
26.16421,89.08371,80885.10638297873,3676.595744680846,1,|[0, 1, 2]|
25.09988,97.31293,33089.36170212766,7353.191489361707,1,|[0, 1, 2]|
30.16553,-93.70138,77208.51063829787,7353.191489361707,1,|[0, 1, 2]|
47.7644,-72.89058,5514.893617021276,7353.191489361703,1,|[0, 1, 2]|
45.33856,-72.00012,5514.893617021276,3676.5957446808516,1,|[0, 1, 2]|
45.33856,-72.00012,14706.382978723404,1838.2978723404249,1,|[0, 1, 2]|
46.31867,-69.26738,12868.08510638298,1838.2978723404249,1,|[0, 1, 2]|
47.27469,-2.19429,36765.95744680851,1838.297872340423,1,|[0, 1, 2]|
49.63366,-116.90992,12868.08510638298,9191.489361702126,1,|[0, 1, 2]|
51.28187,-68.9035,34927.65957446809,3676.595744680846,1,|[0, 1, 2]|
52.5071,-71.85575,3676.595744680851,3676.595744680851,1,|[0, 1, 2]|
52.56257,92.06765,58825.53191489362,1838.297872340423,1,|[0, 1, 2]|
56.71233,-3.77048,29412.76595744681,1838.2978723404267,1,|[0, 1, 2]|
56.71233,-3.77048,38604.255319148935,1838.2978723404303,1,|[0, 1, 2]|
63.81332,31.01248,60663.82978723404,1838.2978723404303,1,|[0, 1, 2]|
-2.34765,-72.06655,11029.787234042553,1838.2978723404267,1,|[0, 1, 2]|
-2.34125,-71.12929,66178.72340425532,1838.297872340423,1,|[0, 1, 2]|
-2.34125,-71.12929,69855.31914893618,1838.297872340423,1,|[0, 1, 2]|
-2.84476,-66.93308,60663.82978723404,12868.085106382983,1,|[0, 1, 2]|
-2.85617,-69.46095,0.0,22059.574468085106,1,|[0, 1, 2]|
-2.85617,-69.46095,82723.40425531915,1838.297872340423,1,|[0, 1, 2]|
-2.36679,-71.27183,73531.91489361702,3676.595744680846,1,|[0, 1, 2]|
-2.8563,-69.46069,0.0,22059.574468085106,1,|[0, 1, 2]|
-2.8563,-69.46069,82723.40425531915,1838.297872340423,1,|[0, 1, 2]|
-2.99603,-69.0423,0.0,5514.893617021276,1,|[0, 1, 2]|
-2.99603,-69.0423,11029.787234042553,1838.2978723404267,1,|[0, 1, 2]|
-3.48237,-61.84316,0.0,9191.489361702128,1,|[0, 1, 2]|
-3.13486,-62.89123,0.0,9191.489361702128,1,|[0, 1, 2]|
-1.60594,-50.55314,73531.91489361702,11029.787234042553,1,|[0, 1, 2]|
-1.46002,-48.59391,66178.72340425532,1838.297872340423,1,|[0, 1, 2]|
-1.61681,-50.65765,77208.51063829787,7353.191489361707,1,|[0, 1, 2]|
-1.53668,-52.23881,23897.872340425532,1838.2978723404267,1,|[0, 1, 2]|
-0.23559,-51.03105,73531.91489361702,1838.297872340423,1,|[0, 1, 2]|
-0.87589,17.13172,11029.787234042553,1838.2978723404267,1,|[0, 1, 2]|
-0.10112,18.74464,66178.72340425532,3676.5957446808607,1,|[0, 1, 2]|
-0.09473,18.56416,68017.02127659574,1838.2978723404376,1,|[0, 1, 2]|
-0.09473,18.56416,73531.91489361702,3676.595744680846,1,|[0, 1, 2]|
-1.98106,18.42823,62502.12765957447,3676.595744680846,1,|[0, 1, 2]|
-2.74222,25.86587,0.0,1838.2978723404256,1,|[0, 1, 2]|
-0.72847,117.36057,60663.82978723404,9191.489361702137,1,|[0, 1, 2]|
-3.02883,114.38843,0.0,5514.893617021276,1,|[0, 1, 2]|
-2.59833,121.00744,33089.36170212766,11029.787234042553,1,|[0, 1, 2]|
-5.0328,-73.83841,82723.40425531915,1838.297872340423,1,|[0, 1, 2]|
-6.41291,-75.09839,71693.6170212766,5514.893617021269,1,|[0, 1, 2]|
-7.12387,-75.24782,71693.6170212766,1838.297872340423,1,|[0, 1, 2]|
-5.77825,-74.29513,62502.12765957447,11029.787234042553,1,|[0, 1, 2]|
-5.77825,-74.29513,77208.51063829787,1838.297872340423,1,|[0, 1, 2]|
-5.04959,-74.06717,3676.595744680851,1838.2978723404253,1,|[0, 1, 2]|
-5.04959,-74.06717,64340.425531914894,3676.595744680846,1,|[0, 1, 2]|
-5.89575,-60.21755,31251.063829787236,1838.297872340423,1,|[0, 1, 2]|
-4.2512,-62.29258,14706.382978723404,7353.191489361701,1,|[0, 1, 2]|
-7.39539,-58.06835,56987.234042553195,12868.085106382983,1,|[0, 1, 2]|
-7.39539,-58.06835,79046.8085106383,1838.2978723404376,1,|[0, 1, 2]|
-4.23845,-49.39243,0.0,1838.2978723404256,1,|[0, 1, 2]|
-4.23845,-49.39243,5514.893617021276,1838.2978723404258,1,|[0, 1, 2]|
-4.23845,-49.39243,12868.08510638298,5514.893617021276,1,|[0, 1, 2]|
-4.3458,-49.62167,0.0,5514.893617021276,1,|[0, 1, 2]|
-4.3458,-49.62167,14706.382978723404,1838.2978723404249,1,|[0, 1, 2]|
-5.2362,-47.99997,58825.53191489362,5514.893617021276,1,|[0, 1, 2]|
-6.26338,-38.95204,0.0,20221.276595744683,1,|[0, 1, 2]|
-6.26338,-38.95204,31251.063829787236,7353.1914893616995,1,|[0, 1, 2]|
-7.65641,109.01371,16544.68085106383,9191.48936170213,1,|[0, 1, 2]|
-7.65641,109.01371,31251.063829787236,7353.1914893616995,1,|[0, 1, 2]|
-7.65641,109.01371,42280.85106382979,1838.297872340423,1,|[0, 1, 2]|
-7.65641,109.01371,53310.63829787234,1838.297872340423,1,|[0, 1, 2]|
-4.86819,137.07952,42280.85106382979,7353.1914893616995,1,|[0, 1, 2]|
-4.86819,137.07952,71693.6170212766,9191.48936170213,1,|[0, 1, 2]|
-5.28163,137.84121,69855.31914893618,5514.893617021269,1,|[0, 1, 2]|
-7.80012,143.26288,0.0,3676.595744680851,1,|[0, 1, 2]|
-7.80012,143.26288,34927.65957446809,1838.297872340423,1,|[0, 1, 2]|
-10.3808,-65.39124,66178.72340425532,12868.085106382976,1,|[0, 1, 2]|
-8.00004,-57.80996,58825.53191489362,9191.489361702123,1,|[0, 1, 2]|
-8.00004,-57.80996,73531.91489361702,3676.595744680846,1,|[0, 1, 2]|
-9.66995,-42.00005,18382.978723404256,1838.2978723404267,1,|[0, 1, 2]|
-9.66995,-42.00005,25736.17021276596,5514.893617021276,1,|[0, 1, 2]|
-9.66995,-42.00005,34927.65957446809,16544.68085106383,1,|[0, 1, 2]|
-9.51159,-38.00351,47795.744680851065,1838.297872340423,1,|[0, 1, 2]|
-8.5979,143.45673,36765.95744680851,5514.893617021276,1,|[0, 1, 2]|
-14.67823,-67.57661,29412.76595744681,5514.89361702128,1,|[0, 1, 2]|
-12.25523,-48.1895,71693.6170212766,1838.297872340423,1,|[0, 1, 2]|
-15.8923,46.40905,79046.8085106383,3676.5957446808607,1,|[0, 1, 2]|
-18.56658,36.22612,36765.95744680851,3676.5957446808534,1,|[0, 1, 2]|
-23.58287,-57.45562,0.0,7353.191489361702,1,|[0, 1, 2]|
-23.58287,-57.45562,9191.489361702128,3676.5957446808516,1,|[0, 1, 2]|
-23.48942,-49.62674,66178.72340425532,1838.297872340423,1,|[0, 1, 2]|
-20.00001,-48.52619,73531.91489361702,1838.297872340423,1,|[0, 1, 2]|
-20.73876,-45.97212,75370.21276595745,1838.297872340423,1,|[0, 1, 2]|
-23.73984,-46.40952,80885.10638297873,1838.297872340423,1,|[0, 1, 2]|
-24.63616,-47.4094,77208.51063829787,1838.297872340423,1,|[0, 1, 2]|
-29.9583,-51.11245,60663.82978723404,1838.2978723404303,1,|[0, 1, 2]|
-28.64587,29.12007,9191.489361702128,1838.2978723404249,1,|[0, 1, 2]|
-28.64587,29.12007,12868.08510638298,1838.2978723404249,1,|[0, 1, 2]|
2.18676,111.40802,16544.68085106383,12868.08510638298,1,|[0, 1, 2]|
2.4088,111.31499,16544.68085106383,12868.08510638298,1,|[0, 1, 2]|
1.17305,111.92552,34927.65957446809,5514.893617021276,1,|[0, 1, 2]|
1.17305,111.92552,71693.6170212766,1838.297872340423,1,|[0, 1, 2]|
7e-05,109.19722,25736.17021276596,1838.297872340423,1,|[0, 1, 2]|
2.17444,117.70154,0.0,11029.787234042553,1,|[0, 1, 2]|
2.17444,117.70154,16544.68085106383,3676.5957446808534,1,|[0, 1, 2]|
2.17444,117.70154,36765.95744680851,1838.297872340423,1,|[0, 1, 2]|
2.0743,117.6872,3676.595744680851,5514.893617021276,1,|[0, 1, 2]|
3.97149,117.45788,22059.574468085106,1838.2978723404267,1,|[0, 1, 2]|
6.63737,13.39355,11029.787234042553,1838.2978723404267,1,|[0, 1, 2]|
8.98455,-73.97839,18382.978723404256,14706.382978723403,1,|[0, 1, 2]|
10.29755,106.4707,47795.744680851065,1838.297872340423,1,|[0, 1, 2]|
15.96544,94.52503,47795.744680851065,7353.1914893616995,1,|[0, 1, 2]|
12.61725,98.77911,55148.936170212764,1838.2978723404303,1,|[0, 1, 2]|
22.68584,82.61944,0.0,1838.2978723404256,1,|[0, 1, 2]|
22.68584,82.61944,7353.191489361702,5514.893617021277,1,|[0, 1, 2]|
22.68584,82.61944,14706.382978723404,5514.893617021278,1,|[0, 1, 2]|
22.68584,82.61944,58825.53191489362,1838.297872340423,1,|[0, 1, 2]|
20.34005,86.61238,11029.787234042553,1838.2978723404267,1,|[0, 1, 2]|
21.90891,88.8846,73531.91489361702,1838.297872340423,1,|[0, 1, 2]|
22.15267,95.09083,58825.53191489362,3676.5957446808534,1,|[0, 1, 2]|
23.52638,90.70232,82723.40425531915,1838.297872340423,1,|[0, 1, 2]|
22.67127,92.19381,64340.425531914894,3676.595744680846,1,|[0, 1, 2]|
22.67127,92.19381,73531.91489361702,11029.787234042553,1,|[0, 1, 2]|
24.19673,-106.70613,42280.85106382979,5514.893617021276,1,|[0, 1, 2]|
24.19673,-106.70613,49634.04255319149,18382.978723404252,1,|[0, 1, 2]|
25.42269,81.88759,56987.234042553195,1838.297872340423,1,|[0, 1, 2]|
25.20832,89.78918,55148.936170212764,9191.48936170213,1,|[0, 1, 2]|
25.20832,89.78918,77208.51063829787,1838.297872340423,1,|[0, 1, 2]|
26.41725,88.81622,34927.65957446809,1838.297872340423,1,|[0, 1, 2]|
26.41725,88.81622,56987.234042553195,3676.595744680846,1,|[0, 1, 2]|
26.41725,88.81622,71693.6170212766,7353.191489361692,1,|[0, 1, 2]|
26.41725,88.81622,80885.10638297873,1838.297872340423,1,|[0, 1, 2]|
24.93778,88.36926,45957.44680851064,20221.276595744675,1,|[0, 1, 2]|
26.75426,93.70204,29412.76595744681,1838.2978723404267,1,|[0, 1, 2]|
31.42662,-93.71502,60663.82978723404,1838.2978723404303,1,|[0, 1, 2]|
42.51592,-107.03605,58825.53191489362,1838.297872340423,1,|[0, 1, 2]|
42.44808,-106.90417,58825.53191489362,1838.297872340423,1,|[0, 1, 2]|
45.67018,-69.87475,9191.489361702128,1838.2978723404249,1,|[0, 1, 2]|
49.84818,-68.20304,44119.14893617021,1838.2978723404303,1,|[0, 1, 2]|
52.15753,-61.20112,3676.595744680851,1838.2978723404253,1,|[0, 1, 2]|
52.64443,-57.06791,0.0,1838.2978723404256,1,|[0, 1, 2]|
52.74518,-59.56101,7353.191489361702,1838.2978723404258,1,|[0, 1, 2]|
56.71031,-132.08137,34927.65957446809,1838.297872340423,1,|[0, 1, 2]|
59.73736,14.48523,40442.553191489365,18382.978723404252,1,|[0, 1, 2]|
59.73736,14.48523,62502.12765957447,3676.595744680846,1,|[0, 1, 2]|
59.73736,14.48523,79046.8085106383,5514.893617021284,1,|[0, 1, 2]|
-0.89896,-79.66143,22059.574468085106,5514.893617021276,1,|[0, 1, 2]|
-0.89896,-79.66143,29412.76595744681,3676.5957446808497,1,|[0, 1, 2]|
-2.74441,-66.7872,58825.53191489362,11029.78723404256,1,|[0, 1, 2]|
-2.74785,-67.40791,58825.53191489362,9191.489361702123,1,|[0, 1, 2]|
-3.45446,-61.32559,1838.2978723404256,1838.2978723404256,1,|[0, 1, 2]|
-3.48465,-57.78641,77208.51063829787,7353.191489361707,1,|[0, 1, 2]|
-2.40474,-54.27759,5514.893617021276,1838.2978723404258,1,|[0, 1, 2]|
-2.40474,-54.27759,14706.382978723404,3676.5957446808516,1,|[0, 1, 2]|
-2.0348,-55.36127,0.0,1838.2978723404256,1,|[0, 1, 2]|
-2.0348,-55.36127,5514.893617021276,1838.2978723404258,1,|[0, 1, 2]|
-2.0348,-55.36127,9191.489361702128,1838.2978723404249,1,|[0, 1, 2]|
-3.60336,-57.95371,79046.8085106383,5514.893617021284,1,|[0, 1, 2]|
-0.48529,-51.35148,80885.10638297873,3676.595744680846,1,|[0, 1, 2]|
-0.8413,-50.12877,68017.02127659574,1838.2978723404376,1,|[0, 1, 2]|
-3.81598,-52.58941,12868.08510638298,3676.5957446808497,1,|[0, 1, 2]|
-3.81598,-52.58941,23897.872340425532,1838.2978723404267,1,|[0, 1, 2]|
-1.16484,-48.15593,60663.82978723404,3676.5957446808534,1,|[0, 1, 2]|
-1.68007,-51.16579,79046.8085106383,5514.893617021284,1,|[0, 1, 2]|
-1.62307,-45.25748,82723.40425531915,1838.297872340423,1,|[0, 1, 2]|
-3.37661,17.3613,1838.2978723404256,7353.191489361702,1,|[0, 1, 2]|
-0.04856,109.16172,25736.17021276596,1838.297872340423,1,|[0, 1, 2]|
-0.56019,117.41395,60663.82978723404,9191.489361702137,1,|[0, 1, 2]|
-2.16788,116.53659,56987.234042553195,16544.68085106383,1,|[0, 1, 2]|
-0.778,117.41316,34927.65957446809,1838.297872340423,1,|[0, 1, 2]|
-0.778,117.41316,60663.82978723404,9191.489361702137,1,|[0, 1, 2]|
-3.14316,116.10452,69855.31914893618,11029.787234042553,1,|[0, 1, 2]|
-1.62325,131.83897,0.0,1838.2978723404256,1,|[0, 1, 2]|
-4.43733,-77.48148,60663.82978723404,1838.2978723404303,1,|[0, 1, 2]|
-5.04932,-74.06703,3676.595744680851,1838.2978723404253,1,|[0, 1, 2]|
-5.04932,-74.06703,64340.425531914894,3676.595744680846,1,|[0, 1, 2]|
-5.15576,-74.11276,3676.595744680851,3676.595744680851,1,|[0, 1, 2]|
-5.15576,-74.11276,64340.425531914894,3676.595744680846,1,|[0, 1, 2]|
-5.15576,-74.11276,75370.21276595745,1838.297872340423,1,|[0, 1, 2]|
-4.74484,-62.17078,22059.574468085106,1838.2978723404267,1,|[0, 1, 2]|
-4.74484,-62.17078,68017.02127659574,3676.5957446808607,1,|[0, 1, 2]|
-4.74484,-62.17078,73531.91489361702,1838.297872340423,1,|[0, 1, 2]|
-4.74484,-62.17078,82723.40425531915,1838.297872340423,1,|[0, 1, 2]|
-4.23246,-62.27732,16544.68085106383,5514.893617021276,1,|[0, 1, 2]|
-4.23246,-62.27732,23897.872340425532,1838.2978723404267,1,|[0, 1, 2]|
-4.74498,-62.17065,22059.574468085106,1838.2978723404267,1,|[0, 1, 2]|
-4.74498,-62.17065,68017.02127659574,3676.5957446808607,1,|[0, 1, 2]|
-4.74498,-62.17065,73531.91489361702,1838.297872340423,1,|[0, 1, 2]|
-4.74498,-62.17065,82723.40425531915,1838.297872340423,1,|[0, 1, 2]|
-4.29196,-63.06047,12868.08510638298,12868.08510638298,1,|[0, 1, 2]|
-4.39419,-59.96965,80885.10638297873,1838.297872340423,1,|[0, 1, 2]|
-4.30771,-49.42877,0.0,3676.595744680851,1,|[0, 1, 2]|
-4.30771,-49.42877,12868.08510638298,5514.893617021276,1,|[0, 1, 2]|
-4.87677,137.15526,18382.978723404256,1838.2978723404267,1,|[0, 1, 2]|
-4.87677,137.15526,42280.85106382979,9191.48936170213,1,|[0, 1, 2]|
-5.1501,138.42914,68017.02127659574,12868.08510638299,1,|[0, 1, 2]|
-6.57319,146.37893,56987.234042553195,11029.787234042546,1,|[0, 1, 2]|
-7.62656,144.00006,0.0,3676.595744680851,1,|[0, 1, 2]|
-7.40103,144.54532,40442.553191489365,1838.297872340423,1,|[0, 1, 2]|
-7.51722,144.45244,40442.553191489365,1838.297872340423,1,|[0, 1, 2]|
-9.45475,-74.21969,45957.44680851064,31251.06382978723,1,|[0, 1, 2]|
-8.77247,-74.52965,60663.82978723404,20221.27659574469,1,|[0, 1, 2]|
-10.29941,-73.9936,12868.08510638298,34927.65957446808,1,|[0, 1, 2]|
-10.29941,-73.9936,53310.63829787234,11029.787234042553,1,|[0, 1, 2]|
-11.47324,-67.24526,33089.36170212766,22059.574468085106,1,|[0, 1, 2]|
-10.98814,-66.0889,42280.85106382979,1838.297872340423,1,|[0, 1, 2]|
-10.98814,-66.0889,45957.44680851064,14706.382978723399,1,|[0, 1, 2]|
-10.86339,-65.28035,56987.234042553195,14706.382978723406,1,|[0, 1, 2]|
-10.3808,-65.39097,66178.72340425532,12868.085106382976,1,|[0, 1, 2]|
-8.7079,-58.4403,14706.382978723404,7353.191489361701,1,|[0, 1, 2]|
-14.59635,-67.53537,14706.382978723404,18382.978723404252,1,|[0, 1, 2]|
-12.00008,-68.06384,25736.17021276596,14706.382978723406,1,|[0, 1, 2]|
-12.18838,132.4196,42280.85106382979,1838.297872340423,1,|[0, 1, 2]|
-18.5628,-50.26898,53310.63829787234,16544.680851063837,1,|[0, 1, 2]|
-18.59291,36.24814,36765.95744680851,3676.5957446808534,1,|[0, 1, 2]|
-23.90435,-57.30186,1838.2978723404256,11029.787234042555,1,|[0, 1, 2]|
-23.78261,-54.00007,69855.31914893618,3676.595744680846,1,|[0, 1, 2]|
-23.49017,-49.57416,66178.72340425532,1838.297872340423,1,|[0, 1, 2]|
-22.69778,-51.01918,64340.425531914894,1838.297872340423,1,|[0, 1, 2]|
-22.69778,-51.01918,68017.02127659574,1838.2978723404376,1,|[0, 1, 2]|
-22.55486,-51.27229,56987.234042553195,1838.297872340423,1,|[0, 1, 2]|
-22.55486,-51.27229,64340.425531914894,7353.191489361707,1,|[0, 1, 2]|
-23.4903,-49.57445,66178.72340425532,1838.297872340423,1,|[0, 1, 2]|
-23.37313,-53.82877,68017.02127659574,7353.191489361707,1,|[0, 1, 2]|
-23.52672,-49.61622,66178.72340425532,1838.297872340423,1,|[0, 1, 2]|
-24.186,-57.23975,5514.893617021276,7353.191489361703,1,|[0, 1, 2]|
-38.87007,-71.20334,64340.425531914894,5514.893617021284,1,|[0, 1, 2]|
1.19058,111.85111,34927.65957446809,5514.893617021276,1,|[0, 1, 2]|
1.19058,111.85111,71693.6170212766,1838.297872340423,1,|[0, 1, 2]|
2.34696,111.60395,20221.276595744683,12868.085106382976,1,|[0, 1, 2]|
2.34696,111.60395,62502.12765957447,5514.893617021269,1,|[0, 1, 2]|
2.28348,111.82003,44119.14893617021,1838.2978723404303,1,|[0, 1, 2]|
2.28348,111.82003,58825.53191489362,9191.489361702123,1,|[0, 1, 2]|
2.9127,117.57386,1838.2978723404256,7353.191489361702,1,|[0, 1, 2]|
2.9127,117.57386,27574.468085106382,3676.5957446808534,1,|[0, 1, 2]|
2.9127,117.57386,36765.95744680851,1838.297872340423,1,|[0, 1, 2]|
8.99197,-73.96663,18382.978723404256,14706.382978723403,1,|[0, 1, 2]|
15.94413,94.94812,53310.63829787234,1838.297872340423,1,|[0, 1, 2]|
15.95375,94.80882,53310.63829787234,1838.297872340423,1,|[0, 1, 2]|
19.99997,93.59162,1838.2978723404256,1838.2978723404256,1,|[0, 1, 2]|
22.34512,76.78819,73531.91489361702,1838.297872340423,1,|[0, 1, 2]|
22.58384,78.50389,77208.51063829787,1838.297872340423,1,|[0, 1, 2]|
23.72707,86.1801,31251.063829787236,1838.297872340423,1,|[0, 1, 2]|
